date;ticker;stock;close;high;low;open;price_change;volume;volume_dollars
2000-10-16;'000003;Ｂ股指数;58.342;59.608999999999995;58.148;59.254;-0.912;157458;39065000.0
2000-10-13;'000003;Ｂ股指数;59.254;61.482;59.108999999999995;61.428000000000004;-2.174;268926;64797000.0
2000-10-12;'000003;Ｂ股指数;61.428000000000004;62.68;61.215;62.455;-1.027;119471;30430000.0
2000-10-11;'000003;Ｂ股指数;62.455;63.343999999999994;62.246;62.783;-0.328;177264;44610000.0
2000-10-10;'000003;Ｂ股指数;62.783;62.783;61.659;61.68899999999999;1.094;131713;32686000.0
2000-10-09;'000003;Ｂ股指数;61.68899999999999;62.422;61.169;62.128;-0.439;87181;22157000.0
2000-09-29;'000003;Ｂ股指数;62.128;62.281000000000006;61.59;62.008;0.12;173576;41506000.0
2000-09-28;'000003;Ｂ股指数;62.008;63.14;61.365;62.958;-0.95;246214;60232000.0
2000-09-27;'000003;Ｂ股指数;62.958;62.958;60.038000000000004;60.038000000000004;2.92;323133;79431000.0
2000-09-26;'000003;Ｂ股指数;60.038000000000004;61.086000000000006;59.361000000000004;59.361000000000004;0.677;282619;72153000.0
2000-09-25;'000003;Ｂ股指数;59.361000000000004;59.992;58.73;59.376000000000005;-0.015;296666;72421000.0
2000-09-22;'000003;Ｂ股指数;59.376000000000005;62.225;58.968999999999994;61.943000000000005;-2.567;552450;132373000.0
2000-09-21;'000003;Ｂ股指数;61.943000000000005;63.851000000000006;61.793;63.786;-1.843;240316;61261000.0
2000-09-20;'000003;Ｂ股指数;63.786;64.1;62.275;63.261;0.525;301427;78226000.0
2000-09-19;'000003;Ｂ股指数;63.261;65.053;62.776;65.053;-1.792;567660;153520990.0
2000-09-18;'000003;Ｂ股指数;65.053;68.71300000000001;65.014;68.50399999999999;-3.451;441671;122318000.0
2000-09-15;'000003;Ｂ股指数;68.50399999999999;68.564;67.866;68.529;-0.025;262984;73823000.0
2000-09-14;'000003;Ｂ股指数;68.529;69.36;68.288;69.082;-0.553;337754;96410000.0
2000-09-13;'000003;Ｂ股指数;69.082;69.74600000000001;68.86;69.54;-0.458;241617;69508000.0
2000-09-12;'000003;Ｂ股指数;69.54;70.607;68.609;70.29899999999999;-0.759;449232;125666000.0
2000-09-11;'000003;Ｂ股指数;70.29899999999999;70.609;69.54899999999999;69.971;0.328;477591;138243990.0
2000-09-08;'000003;Ｂ股指数;69.971;70.104;68.756;69.089;0.882;618713;174312990.0
2000-09-07;'000003;Ｂ股指数;69.089;69.417;67.367;67.513;1.576;666635;189806000.0
2000-09-06;'000003;Ｂ股指数;67.513;68.176;65.902;66.645;0.868;495887;132553990.0
2000-09-05;'000003;Ｂ股指数;66.645;69.388;66.281;68.586;-1.941;743488;200766000.0
2000-09-04;'000003;Ｂ股指数;68.586;68.586;64.368;64.475;4.111;641473;170034000.0
2000-09-01;'000003;Ｂ股指数;64.475;66.18;63.277;66.18;-1.705;1033362;273336990.0
2000-08-31;'000003;Ｂ股指数;66.18;70.936;65.979;70.818;-4.638;1027994;294848980.0
2000-08-30;'000003;Ｂ股指数;70.818;71.801;70.35600000000001;71.345;-0.527;483020;146920990.0
2000-08-29;'000003;Ｂ股指数;71.345;71.752;69.358;69.566;1.779;809967;238767990.0
2000-08-28;'000003;Ｂ股指数;69.566;73.059;68.325;72.742;-3.202;1049066;302556990.0
2000-08-25;'000003;Ｂ股指数;72.768;75.642;71.469;73.715;-0.947;1341347;413913980.0
2000-08-24;'000003;Ｂ股指数;73.715;75.834;70.956;72.045;1.668;2194528;682798980.0
2000-08-23;'000003;Ｂ股指数;72.047;79.40100000000001;71.7;79.40100000000001;-7.354;2289613;718076020.0
2000-08-22;'000003;Ｂ股指数;79.40100000000001;85.64200000000001;78.544;83.066;-3.665;2258966;788057970.0
2000-08-21;'000003;Ｂ股指数;83.066;83.09899999999999;78.219;78.22800000000001;4.838;1653840;564758010.0
2000-08-18;'000003;Ｂ股指数;78.22800000000001;78.22800000000001;76.421;76.717;1.511;1317344;410105980.0
2000-08-17;'000003;Ｂ股指数;76.717;76.717;74.612;74.612;2.105;1551883;469824960.0
2000-08-16;'000003;Ｂ股指数;74.612;74.79;72.861;73.494;1.118;1248946;376118010.0
2000-08-15;'000003;Ｂ股指数;73.494;75.732;72.191;74.025;-0.531;1554239;468625980.0
2000-08-14;'000003;Ｂ股指数;74.025;74.025;70.025;70.025;4.0;1289503;382033980.0
2000-08-11;'000003;Ｂ股指数;70.025;70.566;68.028;68.209;1.816;1057752;298313980.0
2000-08-10;'000003;Ｂ股指数;68.209;69.007;67.706;68.792;-0.608;906760;244813980.0
2000-08-09;'000003;Ｂ股指数;68.817;70.92699999999999;68.547;69.315;-0.52;1551539;439380980.0
2000-08-08;'000003;Ｂ股指数;69.337;69.359;67.172;67.627;1.71;1525080;419663980.0
2000-08-07;'000003;Ｂ股指数;67.627;67.627;64.234;64.301;3.326;1198413;316700000.0
2000-08-04;'000003;Ｂ股指数;64.301;64.844;63.078;64.117;0.184;995173;252340980.0
2000-08-03;'000003;Ｂ股指数;64.117;64.117;62.49;62.611999999999995;1.505;908921;234424980.0
2000-08-02;'000003;Ｂ股指数;62.611999999999995;62.611999999999995;61.442;61.549;1.063;558534;146141990.0
2000-08-01;'000003;Ｂ股指数;61.549;62.251000000000005;61.052;61.775;-0.226;637536;161263010.0
2000-07-31;'000003;Ｂ股指数;61.775;61.919;60.86600000000001;60.882;0.853;760396;190650000.0
2000-07-28;'000003;Ｂ股指数;60.922;61.199;60.257;61.038999999999994;-0.151;959714;245688980.0
2000-07-27;'000003;Ｂ股指数;61.073;62.013000000000005;60.81399999999999;60.87;0.203;831301;204671000.0
2000-07-26;'000003;Ｂ股指数;60.87;60.898999999999994;59.107;59.397;1.473;714258;171584000.0
2000-07-25;'000003;Ｂ股指数;59.397;60.025;58.213;58.213;1.184;778011;186651990.0
2000-07-24;'000003;Ｂ股指数;58.213;58.29600000000001;57.81399999999999;58.253;-0.04;364432;83235000.0
2000-07-21;'000003;Ｂ股指数;58.253;58.457;57.515;57.515;0.738;476686;110158000.0
2000-07-20;'000003;Ｂ股指数;57.515;58.107;56.843;57.806000000000004;-0.291;458674;107308000.0
2000-07-19;'000003;Ｂ股指数;57.806000000000004;58.548;57.431000000000004;58.402;-0.596;390997;89058990.0
2000-07-18;'000003;Ｂ股指数;58.402;58.84;58.049;58.308;0.094;525103;115995000.0
2000-07-17;'000003;Ｂ股指数;58.308;58.474;57.347;57.347;0.961;523203;117756000.0
2000-07-14;'000003;Ｂ股指数;57.347;57.858000000000004;56.806999999999995;57.195;0.107;464201;110241000.0
2000-07-13;'000003;Ｂ股指数;57.24;57.24;55.31399999999999;55.451;1.789;630106;150971010.0
2000-07-12;'000003;Ｂ股指数;55.451;55.451;54.73;54.843999999999994;0.607;268761;61308000.0
2000-07-11;'000003;Ｂ股指数;54.843999999999994;55.217;54.571000000000005;55.044;-0.261;266309;62005000.0
2000-07-10;'000003;Ｂ股指数;55.105;55.376000000000005;54.817;54.856;0.249;228750;56664000.0
2000-07-07;'000003;Ｂ股指数;54.856;55.343;54.309;54.372;0.484;320498;78997000.0
2000-07-06;'000003;Ｂ股指数;54.372;55.51;53.941;55.419;-1.171;304671;76074000.0
2000-07-05;'000003;Ｂ股指数;55.543;56.333;55.062;55.062;0.481;427453;101702000.0
2000-07-04;'000003;Ｂ股指数;55.062;55.062;54.391999999999996;54.821000000000005;0.241;243807;57806000.0
2000-07-03;'000003;Ｂ股指数;54.821000000000005;56.016999999999996;54.51;56.016999999999996;-1.196;332919;77863000.0
2000-06-30;'000003;Ｂ股指数;56.016999999999996;56.293;55.591;55.751000000000005;0.147;319680;72939000.0
2000-06-29;'000003;Ｂ股指数;55.87;56.323;55.181999999999995;56.272;-0.402;300427;72399000.0
2000-06-28;'000003;Ｂ股指数;56.272;57.049;56.115;56.537;-0.265;326500;81140000.0
2000-06-27;'000003;Ｂ股指数;56.537;57.005;55.994;56.373999999999995;0.104;586209;132406000.0
2000-06-26;'000003;Ｂ股指数;56.433;56.695;55.178000000000004;55.284;1.149;823678;184241990.0
2000-06-23;'000003;Ｂ股指数;55.284;55.335;53.56100000000001;53.917;1.297;334294;82731000.0
2000-06-22;'000003;Ｂ股指数;53.986999999999995;54.543;53.674;54.203;-0.216;294232;67508000.0
2000-06-21;'000003;Ｂ股指数;54.203;54.442;52.912;53.199;1.004;424788;90238990.0
2000-06-20;'000003;Ｂ股指数;53.199;54.823;52.376999999999995;54.823;-1.624;557160;124216000.0
2000-06-19;'000003;Ｂ股指数;54.823;55.602;54.571000000000005;55.563;-0.74;419420;103291000.0
2000-06-16;'000003;Ｂ股指数;55.563;56.693999999999996;55.218;55.571000000000005;-0.008;644654;161130000.0
2000-06-15;'000003;Ｂ股指数;55.571000000000005;55.571000000000005;54.711000000000006;55.358000000000004;0.213;414555;103418000.0
2000-06-14;'000003;Ｂ股指数;55.358000000000004;56.823;55.218;55.845;-0.511;716722;169061000.0
2000-06-13;'000003;Ｂ股指数;55.869;55.924;52.375;52.428999999999995;3.44;946284;219596990.0
2000-06-12;'000003;Ｂ股指数;52.428999999999995;52.428999999999995;50.81100000000001;51.273999999999994;1.155;518612;113945000.0
2000-06-09;'000003;Ｂ股指数;51.273999999999994;53.46;50.203;52.923;-1.649;1076958;238481990.0
2000-06-08;'000003;Ｂ股指数;52.923;55.813;52.331;55.663000000000004;-2.74;1609840;371080000.0
2000-06-07;'000003;Ｂ股指数;55.663000000000004;56.583999999999996;54.176;54.176;1.097;849000;203680000.0
2000-06-06;'000003;Ｂ股指数;54.566;55.238;53.238;53.81100000000001;0.755;835717;189124980.0
2000-06-05;'000003;Ｂ股指数;53.81100000000001;58.007;53.519;56.66;-2.849;1205599;282096990.0
2000-06-02;'000003;Ｂ股指数;56.66;57.005;55.251000000000005;56.468;0.192;1105113;264476000.0
2000-06-01;'000003;Ｂ股指数;56.468;57.336999999999996;54.996;55.145;1.323;1191872;275663010.0
2000-05-31;'000003;Ｂ股指数;55.145;55.201;50.358999999999995;50.501999999999995;4.643;1169562;283646020.0
2000-05-30;'000003;Ｂ股指数;50.501999999999995;53.537;50.003;51.69;-1.188;1045362;257623010.0
2000-05-29;'000003;Ｂ股指数;51.69;51.699;47.466;47.503;4.187;996380;226450000.0
2000-05-26;'000003;Ｂ股指数;47.503;47.748000000000005;46.3;46.922;0.539;520648;113238990.0
2000-05-25;'000003;Ｂ股指数;46.964;47.919;46.254;46.698;0.266;566711;115767000.0
2000-05-24;'000003;Ｂ股指数;46.698;46.994;44.126999999999995;44.163000000000004;2.535;770328;148888000.0
2000-05-23;'000003;Ｂ股指数;44.163000000000004;44.434;43.812;43.961999999999996;0.201;359428;62422000.0
2000-05-22;'000003;Ｂ股指数;43.961999999999996;44.147;42.315;42.425;1.537;464880;84140000.0
2000-05-19;'000003;Ｂ股指数;42.425;42.453;42.21;42.266000000000005;0.159;140765;27880000.0
2000-05-18;'000003;Ｂ股指数;42.266000000000005;42.266000000000005;41.76;41.769;0.497;148895;25526000.0
2000-05-17;'000003;Ｂ股指数;41.769;42.098;41.641000000000005;42.098;-0.329;93936;15530000.0
2000-05-16;'000003;Ｂ股指数;42.098;42.098;41.327;41.381;0.717;135831;25950000.0
2000-05-15;'000003;Ｂ股指数;41.381;41.381;41.05;41.105;0.276;58358;10885000.0
2000-05-12;'000003;Ｂ股指数;41.105;41.174;40.743;40.955;0.15;76293;13164000.0
2000-05-11;'000003;Ｂ股指数;40.955;41.108999999999995;40.753;41.108999999999995;-0.154;99098;19191000.0
2000-05-10;'000003;Ｂ股指数;41.108999999999995;41.373999999999995;40.775;41.33;-0.221;126781;22917000.0
2000-05-09;'000003;Ｂ股指数;41.33;42.406000000000006;41.243;42.295;-0.965;166437;31200000.0
2000-05-08;'000003;Ｂ股指数;42.295;43.261;42.18600000000001;43.097;-0.802;161519;33094000.0
2000-04-28;'000003;Ｂ股指数;43.097;43.097;42.355;42.718999999999994;0.378;161556;28989000.0
2000-04-27;'000003;Ｂ股指数;42.718999999999994;43.207;42.605;43.14;-0.421;150982;26300000.0
2000-04-26;'000003;Ｂ股指数;43.14;43.45;42.93;43.044;0.096;201001;35054000.0
2000-04-25;'000003;Ｂ股指数;43.044;43.67100000000001;42.843;43.46;-0.416;189046;34020000.0
2000-04-24;'000003;Ｂ股指数;43.46;43.916000000000004;41.45399999999999;42.486000000000004;0.974;663892;119836990.0
2000-04-21;'000003;Ｂ股指数;42.486000000000004;42.56;41.763999999999996;41.776;0.718;259814;45656000.0
2000-04-20;'000003;Ｂ股指数;41.768;41.82;41.596000000000004;41.74;0.028;172627;31175000.0
2000-04-19;'000003;Ｂ股指数;41.74;41.895;41.534;41.716;0.024;160540;30338000.0
2000-04-18;'000003;Ｂ股指数;41.716;41.724;41.158;41.176;0.54;196791;36817000.0
2000-04-17;'000003;Ｂ股指数;41.176;42.876999999999995;40.6;42.876999999999995;-1.701;325701;59222000.0
2000-04-14;'000003;Ｂ股指数;42.876999999999995;42.972;42.659;42.957;-0.08;258357;47304000.0
2000-04-13;'000003;Ｂ股指数;42.957;43.003;42.071000000000005;42.111999999999995;0.845;297906;56213000.0
2000-04-12;'000003;Ｂ股指数;42.111999999999995;42.543;41.603;42.455;-0.343;197745;36049000.0
2000-04-11;'000003;Ｂ股指数;42.455;42.472;41.96;42.184;0.271;158529;31336000.0
2000-04-10;'000003;Ｂ股指数;42.184;42.492;42.08;42.371;-0.187;141902;28093000.0
2000-04-07;'000003;Ｂ股指数;42.371;42.607;41.896;42.343;0.028;242121;48573000.0
2000-04-06;'000003;Ｂ股指数;42.343;42.343;41.488;41.495;0.848;206351;42108000.0
2000-04-05;'000003;Ｂ股指数;41.495;42.144;41.001999999999995;41.636;-0.141;209025;38518000.0
2000-04-04;'000003;Ｂ股指数;41.636;42.492;41.343;42.477;-0.841;162412;28471000.0
2000-04-03;'000003;Ｂ股指数;42.477;43.148;41.699;41.853;0.624;318214;60153000.0
2000-03-31;'000003;Ｂ股指数;41.853;41.853;40.854;41.726000000000006;0.127;202969;37085000.0
2000-03-30;'000003;Ｂ股指数;41.726000000000006;41.726000000000006;41.071000000000005;41.286;0.44;260352;42284000.0
2000-03-29;'000003;Ｂ股指数;41.286;42.066;40.474000000000004;41.864;-0.578;369560;62251000.0
2000-03-28;'000003;Ｂ股指数;41.864;42.282;41.528;41.832;0.032;415945;74258000.0
2000-03-27;'000003;Ｂ股指数;41.832;41.891999999999996;39.683;39.683;2.149;453456;85803990.0
2000-03-24;'000003;Ｂ股指数;39.683;41.058;39.451;40.036;-0.353;434521;79297000.0
2000-03-23;'000003;Ｂ股指数;40.036;40.385;37.043;37.203;2.833;617760;114823000.0
2000-03-22;'000003;Ｂ股指数;37.203;37.389;36.606;36.951;0.252;140760;24735000.0
2000-03-21;'000003;Ｂ股指数;36.951;37.173;36.634;37.101;-0.15;108606;18559000.0
2000-03-20;'000003;Ｂ股指数;37.101;37.514;36.803000000000004;37.514;-0.413;127451;26693000.0
